Paket_id,Vikt,Förtjänst,Deadline,Volym
2241334901,7.5,3,-1,14.2
2241334904,7.5,3,7,1.1
2241334910,4.4,2,7,19.1
2241334912,11.1,3,7,6.5
2241334918,6.3,4,5,11.9
2241334921,9.7,7,-5,11.7
2241334922,5.6,1,0,11.6
2241334927,4.5,1,1,12.3
2241334933,10.9,1,5,6.1
2241334937,10.4,3,4,17.7
2241334943,11.1,6,3,5.9
2241334946,1.8,6,0,2.3
2241334947,5.9,5,-1,5.3
2241334952,9.8,9,1,6.2
2241334958,5.6,7,-1,12.0
2241334963,6.8,8,1,16.3
2241334964,8.6,7,9,1.5
2241334966,3.1,1,1,16.0
2241334969,10.2,6,6,6.2
2241334971,2.4,1,4,5.4
2241334977,1.6,3,3,4.0
2241334978,4.1,9,0,3.9
2241334980,9.9,1,3,1.9
2241334984,7.5,7,4,17.2
2241334986,7.2,5,4,4.5
2241334987,5.0,5,-3,5.9
2241334989,2.6,3,3,11.6
2241334991,6.1,8,9,9.5
2241334993,10.9,4,2,4.3
2241334996,10.2,1,3,0.3
2241335001,9.6,4,6,17.7
2241335004,9.2,8,0,9.4
2241335008,3.9,5,0,0.6
2241335009,7.4,1,0,15.4
2241335013,10.3,5,-1,7.4
2241335014,3.9,2,5,19.1
2241335018,6.0,4,-3,14.7
2241335022,11.0,4,-3,9.8
2241335027,11.8,2,4,17.6
2241335029,8.6,3,-5,12.1
2241335033,8.5,7,-4,12.4
2241335036,1.4,4,2,4.9
2241335037,6.8,8,-3,12.3
2241335043,9.2,4,-2,5.8
2241335049,9.9,4,4,10.5
2241335052,9.9,7,9,19.4
2241335058,4.2,9,1,15.8
2241335064,4.5,5,-4,14.5
2241335068,5.1,2,5,19.9
2241335074,1.8,7,0,11.6
2241335079,10.6,5,8,18.1
2241335080,5.2,2,5,13.0
2241335083,11.6,1,3,13.9
2241335086,4.2,7,6,5.7
2241335091,6.6,9,1,18.7
2241335093,10.5,4,2,0.7
2241335096,7.7,7,7,13.2
2241335102,1.3,5,5,11.4
2241335103,3.5,1,9,12.9
2241335104,8.4,8,0,13.1
2241335108,6.8,4,4,19.6
2241335110,2.6,4,2,5.9
2241335112,3.7,7,2,0.8
2241335118,7.9,6,7,2.1
2241335120,4.2,1,1,13.7
2241335124,2.4,4,0,6.7
2241335129,5.0,8,1,1.5
2241335131,3.1,6,7,19.7
2241335132,11.3,3,-1,6.0
2241335135,7.3,6,7,0.2
2241335137,4.6,3,9,19.6
2241335142,4.5,5,0,16.1
2241335148,3.4,2,6,1.3
2241335153,9.2,9,-1,9.7
2241335155,8.2,2,7,11.5
2241335158,10.4,9,8,10.0
2241335164,5.6,4,6,10.2
2241335167,8.6,4,2,18.7
2241335169,5.1,2,4,0.7
2241335175,1.0,1,5,16.1
2241335180,6.5,7,-5,13.6
2241335186,7.0,3,3,4.8
2241335187,6.9,1,4,3.7
2241335188,7.9,7,0,1.0
2241335193,2.3,9,4,17.2
2241335194,5.0,2,4,6.8
2241335196,11.7,5,1,17.2
2241335197,2.6,4,0,2.5
2241335200,6.8,6,7,6.6
2241335206,8.4,2,6,13.5
2241335208,9.8,3,7,15.1
2241335212,8.7,7,2,5.8
2241335215,4.1,8,-5,12.6
2241335218,10.2,9,-4,10.3
2241335219,11.7,9,3,5.4
2241335222,5.7,1,-2,13.5
2241335228,3.7,3,7,5.4
2241335231,1.7,6,6,10.6
2241335237,11.5,7,1,1.9
2241335242,4.6,8,-3,9.9
2241335244,8.5,6,7,16.1
2241335250,10.2,7,7,18.4
2241335251,2.9,5,9,9.8
2241335252,0.9,2,0,5.8
2241335255,6.1,6,4,15.2
2241335258,3.5,2,3,14.8
2241335261,8.8,6,2,17.2
2241335266,6.3,2,-5,6.5
2241335270,11.2,7,6,19.0
2241335272,9.6,5,8,10.4
2241335273,1.6,5,8,18.0
2241335276,9.0,8,4,7.1
2241335280,11.0,6,2,11.2
2241335282,1.7,2,2,3.6
2241335284,5.6,4,1,3.3
2241335285,9.7,7,3,18.3
2241335286,11.5,7,3,19.0
2241335289,4.6,1,2,0.4
2241335295,11.9,4,7,7.1
2241335298,4.2,6,-4,7.1
2241335304,10.1,2,5,9.6
2241335309,11.8,9,6,14.6
2241335310,3.6,2,7,0.1
2241335314,11.7,7,4,6.6
2241335319,6.2,8,7,0.3
2241335322,4.5,6,4,6.5
2241335328,3.4,4,0,9.4
2241335333,3.0,3,5,6.2
2241335334,9.1,7,3,3.1
2241335336,8.7,1,9,19.7
2241335338,5.5,2,-2,10.0
2241335339,1.1,9,0,19.2
2241335344,11.8,5,6,7.0
2241335347,2.8,2,3,17.6
2241335353,5.8,9,1,13.4
2241335357,1.1,2,5,14.7
2241335360,7.7,1,-2,7.2
2241335366,0.5,8,5,19.3
2241335370,8.1,4,9,8.4
2241335373,2.6,3,2,11.9
2241335379,11.9,8,0,7.7
2241335385,4.5,7,-5,12.3
2241335388,0.4,8,5,19.6
2241335391,4.5,3,5,14.4
2241335393,4.0,5,2,2.3
2241335394,6.5,6,-3,6.8
2241335398,6.1,2,8,0.3
2241335401,11.0,1,3,10.5
2241335406,2.9,3,1,3.7
2241335408,1.3,6,4,4.9
2241335412,11.5,2,-3,9.0
2241335413,3.0,4,0,15.4
2241335418,10.1,4,8,5.1
2241335423,6.9,1,5,15.7
2241335427,8.7,5,6,0.5
2241335430,11.0,3,-3,9.2
2241335435,12.0,7,8,13.7
2241335441,4.4,9,-4,10.5
2241335444,4.9,2,-5,12.8
2241335447,8.8,2,2,4.7
2241335451,5.8,8,7,17.8
2241335454,8.2,9,-2,8.1
2241335457,6.4,2,6,16.7
2241335460,6.5,7,-2,10.1
2241335463,4.5,8,4,15.3
2241335465,2.2,3,0,1.6
2241335471,10.4,8,5,11.2
2241335472,5.1,9,7,1.4
2241335474,8.2,9,-3,11.5
2241335480,11.4,4,0,0.3
2241335483,0.5,4,6,14.0
2241335487,3.2,5,9,8.1
2241335493,7.0,2,-1,9.7
2241335496,2.0,1,9,8.4
2241335502,11.4,3,5,17.8
2241335507,9.7,5,6,7.2
2241335512,8.7,3,5,7.9
2241335517,0.9,9,5,0.7
2241335523,12.0,2,1,19.3
2241335527,11.9,8,-5,14.6
2241335533,1.6,5,9,19.2
2241335539,0.2,1,0,15.7
2241335545,1.8,6,4,1.0
2241335549,8.7,2,8,14.5
2241335551,8.0,1,6,6.2
2241335557,8.1,1,-1,11.8
2241335561,8.1,9,-1,10.4
2241335567,9.9,6,-3,11.2
2241335572,10.2,5,3,19.3
2241335578,10.5,3,7,5.9
2241335581,0.3,8,1,7.6
2241335582,2.5,4,0,10.7
2241335583,6.8,1,-3,11.3
2241335588,8.5,3,8,16.2
2241335589,12.0,8,-1,6.0
2241335594,6.5,7,-4,6.5
2241335598,2.3,8,6,13.0
2241335600,6.1,5,-2,13.3
2241335606,2.6,3,0,3.7
2241335608,5.8,7,-5,5.6
2241335610,10.2,9,8,11.3
2241335615,5.5,2,6,13.3
2241335618,3.6,8,2,12.9
2241335621,0.4,4,6,4.0
2241335625,4.5,1,8,13.9
2241335630,6.6,4,9,16.9
2241335634,6.3,7,3,6.7
2241335640,3.0,6,9,3.2
2241335646,9.9,8,9,13.3
2241335651,8.5,8,8,3.0
2241335654,1.6,8,8,17.0
2241335657,0.5,1,6,13.5
2241335659,8.3,8,-1,6.9
2241335662,9.0,8,7,17.4
2241335667,6.9,6,1,18.8
2241335673,11.3,2,1,17.7
2241335678,11.8,6,-1,6.9
2241335684,4.4,4,-1,9.4
2241335688,7.3,1,-1,10.8
2241335693,1.7,9,0,17.3
2241335699,6.3,9,9,10.1
2241335703,0.9,6,4,15.1
2241335709,0.3,7,6,17.7
2241335712,11.5,7,2,1.1
2241335715,9.6,6,1,14.5
2241335719,5.6,2,-5,8.5
2241335725,8.1,2,-2,13.2
2241335729,11.8,1,-1,9.2
2241335732,4.7,9,1,6.3
2241335738,8.8,1,6,2.1
2241335739,1.8,8,1,9.3
2241335744,12.0,9,-2,13.8
2241335750,2.6,3,8,0.8
2241335756,9.1,7,6,20.0
2241335759,9.7,8,4,17.2
2241335762,11.0,6,5,12.2
2241335767,5.0,7,-3,5.8
2241335769,7.8,3,9,3.1
2241335774,8.2,8,4,11.2
2241335776,3.5,1,0,7.8
2241335781,10.2,7,-5,9.0
2241335784,7.2,1,-3,6.2
2241335786,4.0,1,5,15.9
2241335787,5.5,8,9,14.5
2241335789,3.1,7,5,9.5
2241335790,11.6,4,-1,7.2
2241335792,5.4,3,4,19.2
2241335795,5.9,9,2,10.5
2241335800,11.4,5,7,4.8
2241335805,2.3,6,1,12.8
2241335810,6.2,1,6,8.2
2241335815,8.9,4,5,16.6
2241335818,5.9,5,8,15.0
2241335820,6.6,4,8,19.0
2241335826,3.5,2,6,10.9
2241335831,2.8,2,0,10.5
2241335835,6.1,5,8,4.5
2241335841,5.1,9,1,19.7
2241335845,8.5,2,-5,9.2
2241335848,9.1,6,-4,13.6
2241335849,7.4,1,3,7.5
2241335852,10.9,9,5,18.3
2241335858,1.5,5,0,14.9
2241335863,10.0,6,3,13.4
2241335864,2.6,9,0,17.7
2241335865,8.7,8,0,9.4
2241335870,9.3,3,4,4.1
2241335873,6.5,4,5,10.2
2241335875,10.0,1,-1,13.5
2241335877,4.5,2,7,12.5
2241335882,0.6,4,1,7.6
2241335885,11.9,3,-2,8.4
2241335891,4.9,4,-5,6.2
2241335897,8.9,5,-5,13.3
2241335899,10.0,2,4,1.8
2241335900,4.1,7,9,11.0
2241335903,5.0,2,2,18.6
2241335904,7.8,8,-5,14.4
2241335910,5.4,3,-4,9.9
2241335916,10.1,2,8,6.0
2241335919,9.7,2,5,17.3
2241335924,1.7,3,2,15.6
2241335927,7.1,5,3,14.7
2241335929,5.0,1,-2,9.8
2241335935,9.2,2,4,8.8
2241335940,1.6,7,0,2.3
2241335941,1.2,7,8,13.3
2241335943,2.0,4,5,1.4
2241335948,2.9,4,6,6.8
2241335951,5.2,3,-5,8.3
2241335953,4.3,3,0,1.8
2241335958,11.4,3,-5,9.3
2241335964,5.8,1,-4,7.3
2241335967,11.0,2,-1,9.5
2241335971,9.8,3,-3,7.2
2241335977,2.4,5,4,7.1
2241335979,3.8,2,1,12.3
2241335980,9.2,7,0,10.1
2241335982,3.9,7,7,19.9
2241335986,3.8,7,4,11.3
2241335987,6.7,8,3,14.5
2241335993,0.4,4,3,2.2
2241335994,3.1,8,8,18.5
2241335997,0.4,9,9,5.5
2241335998,5.4,3,3,14.5
2241336000,8.5,4,-3,5.5
2241336003,4.4,8,5,3.0
2241336008,6.9,4,8,10.3
2241336011,1.9,3,9,6.7
2241336017,10.4,2,4,2.4
2241336023,11.2,1,5,10.2
2241336024,11.9,6,5,17.8
2241336028,8.7,9,2,19.7
2241336030,10.4,4,8,8.9
2241336031,1.1,4,6,8.5
2241336036,7.9,3,0,17.5
2241336040,5.0,2,2,2.4
2241336041,7.7,7,3,7.5
2241336042,1.0,8,5,2.3
2241336045,6.5,1,1,7.8
2241336049,10.0,8,-4,13.9
2241336054,2.5,1,5,9.7
2241336055,8.0,8,-5,10.3
2241336061,9.4,6,1,8.4
2241336066,6.1,9,5,19.8
2241336068,8.6,5,1,13.5
2241336069,8.9,3,-1,13.5
2241336071,11.1,5,3,7.2
2241336073,8.7,7,2,4.1
2241336079,4.7,6,0,13.0
2241336081,7.0,7,-5,10.3
2241336083,6.4,2,-4,6.1
2241336084,10.1,6,3,12.7
2241336090,1.9,6,5,4.3
2241336096,10.2,4,6,7.9
2241336100,1.7,3,8,9.1
2241336106,10.0,3,8,15.5
2241336110,6.0,8,-3,14.0
2241336116,2.7,5,2,13.2
2241336122,9.4,2,-5,9.0
2241336126,4.0,8,3,13.3
2241336132,1.6,6,6,16.2
2241336133,10.5,1,-5,5.5
2241336134,4.9,6,3,19.9
2241336139,0.3,6,3,18.2
2241336142,11.3,6,6,19.6
2241336144,2.7,6,1,19.6
2241336146,4.0,8,0,18.9
2241336151,1.3,2,1,14.6
2241336154,7.5,7,4,2.2
2241336159,5.5,1,1,18.0
2241336165,1.8,7,6,11.1
2241336170,10.2,4,1,13.5
2241336171,2.8,3,9,7.6
2241336177,8.7,5,-3,9.6
2241336181,4.8,9,2,15.5
2241336187,4.8,5,5,6.2
2241336192,9.0,8,8,3.1
2241336198,3.5,6,0,9.5
2241336203,2.4,1,8,6.5
2241336206,11.3,4,3,17.0
2241336207,6.6,7,2,2.1
2241336211,4.2,1,2,13.2
2241336212,8.2,1,-2,8.8
2241336213,10.1,3,1,14.1
2241336217,4.5,4,-5,9.7
2241336219,0.8,9,8,11.9
2241336220,0.8,8,7,6.5
2241336223,6.4,3,7,12.1
2241336225,9.5,2,-3,5.7
2241336229,9.0,3,-2,13.4
2241336235,9.1,5,-1,10.1
2241336236,11.9,6,0,16.3
2241336239,10.4,6,6,0.3
2241336241,8.9,9,0,9.9
2241336242,4.6,2,-5,14.2
2241336244,6.1,6,6,10.0
2241336249,11.0,8,5,9.8
2241336254,9.4,7,0,3.6
2241336255,4.4,8,0,0.6
2241336257,11.8,5,-4,9.3
2241336262,7.5,4,3,10.9
2241336264,8.8,2,8,17.1
2241336266,2.6,6,6,16.0
2241336267,9.5,1,-4,14.5
2241336270,5.7,2,-3,5.5
2241336271,8.9,8,5,16.3
2241336276,5.7,3,-2,5.3
2241336278,1.7,2,8,13.7
2241336281,0.5,1,0,14.1
2241336286,0.2,3,2,4.6
2241336292,10.1,7,5,11.5
2241336298,11.8,3,2,4.9
2241336303,1.0,4,6,9.6
2241336309,9.5,9,-5,10.9
2241336313,6.6,2,-4,6.8
2241336319,11.0,9,-2,6.9
2241336321,5.9,4,-5,7.5
2241336324,6.7,4,-3,13.3
2241336325,11.3,5,3,2.7
2241336329,5.1,9,2,1.2
2241336332,4.4,3,5,4.2
2241336337,8.1,2,-3,12.7
2241336340,4.5,6,4,2.0
2241336346,5.4,5,-1,14.4
2241336349,0.2,9,2,9.4
2241336353,10.5,3,-3,11.1
2241336356,10.5,7,7,9.1
2241336362,1.9,3,0,0.8
2241336367,9.4,4,-5,8.9
2241336373,10.5,1,8,4.8
2241336379,1.2,1,5,7.4
2241336385,7.3,5,-2,9.2
2241336390,7.6,3,3,18.5
2241336394,0.2,6,9,7.6
2241336400,4.4,1,-5,7.6
2241336404,2.8,6,0,8.1
2241336407,9.4,7,1,16.4
2241336410,11.1,7,6,19.8
2241336412,9.1,5,7,1.4
2241336416,6.2,5,3,8.2
2241336418,11.2,9,7,5.2
2241336423,1.9,8,3,18.6
2241336428,2.7,5,0,11.3
2241336430,0.9,8,4,1.3
2241336434,4.8,6,6,2.5
2241336437,4.8,2,2,16.7
2241336439,11.7,4,-4,7.8
2241336440,1.6,5,3,0.7
2241336445,7.8,4,5,10.1
2241336449,5.3,6,-3,9.3
2241336455,7.7,9,4,18.2
2241336459,0.4,8,3,1.9
2241336461,8.3,1,4,11.2
2241336462,3.3,6,8,17.8
2241336465,5.4,8,-1,9.9
2241336467,11.5,1,-3,12.0
2241336468,8.8,3,-2,10.6
2241336472,8.4,7,3,3.6
2241336474,10.0,5,9,14.1
2241336479,10.4,4,-1,8.4
2241336482,8.3,2,8,14.7
2241336484,7.6,9,3,9.2
2241336489,5.3,6,9,0.4
2241336491,1.7,4,2,5.1
2241336495,9.6,2,-5,12.8
2241336501,5.0,9,-5,11.0
2241336507,8.5,4,9,15.6
2241336512,10.1,2,-5,9.7
2241336514,8.7,1,9,5.3
2241336515,1.0,9,1,17.9
2241336517,9.2,8,-4,5.5
2241336523,11.0,1,6,9.9
2241336525,6.2,4,-3,6.8
2241336531,1.9,7,6,14.7
2241336537,12.0,2,5,10.1
2241336541,12.0,4,4,10.6
2241336543,1.0,3,2,7.7
2241336544,4.9,7,0,4.4
2241336546,6.4,5,-3,8.5
2241336552,4.0,1,7,16.8
2241336555,1.5,6,8,5.4
2241336560,3.9,6,2,11.6
2241336566,11.8,4,2,3.9
2241336570,8.9,3,-4,6.9
2241336576,7.1,3,1,18.5
2241336579,11.2,7,-3,5.3
2241336582,2.6,6,6,14.1
2241336586,7.8,3,5,11.2
2241336588,11.2,6,-1,12.7
2241336591,4.1,7,5,5.3
2241336597,2.8,3,5,6.1
2241336598,6.7,6,9,10.9
2241336599,7.0,8,7,17.9
2241336602,9.7,9,7,4.2
2241336604,8.1,6,6,16.8
2241336609,6.1,3,5,6.2
2241336615,9.9,3,3,18.0
2241336618,4.0,7,6,17.1
2241336620,5.2,6,-1,11.0
2241336622,7.4,5,8,14.0
2241336623,3.8,2,9,19.3
2241336628,5.5,4,-3,10.8
2241336632,7.8,3,5,13.0
2241336634,7.6,6,0,11.1
2241336635,6.0,1,-2,14.0
2241336640,11.7,1,9,19.9
2241336645,7.9,7,3,14.8
2241336649,4.4,8,9,6.4
2241336651,5.0,9,9,8.4
2241336654,7.9,8,-2,8.9
2241336660,11.8,4,-5,8.7
2241336665,7.3,3,-3,6.7
2241336669,9.3,2,-1,14.0
2241336675,6.7,9,-4,13.4
2241336677,5.2,2,-4,5.4
2241336680,11.4,4,-2,13.3
2241336682,6.9,3,2,7.4
2241336688,9.1,5,6,17.5
2241336689,1.2,5,9,3.8
2241336690,9.1,3,7,14.6
2241336695,0.6,1,2,14.9
2241336700,11.9,3,4,19.1
2241336706,2.1,6,4,6.9
2241336711,2.1,9,2,18.7
2241336716,4.2,1,5,6.5
2241336720,3.9,7,9,1.1
2241336722,6.3,9,9,7.9
2241336726,8.1,3,5,12.4
2241336732,10.0,1,-1,8.5
2241336738,9.4,5,1,10.4
2241336742,6.9,9,6,15.2
2241336744,9.7,1,-3,5.2
2241336745,10.4,2,-2,14.8
2241336750,4.3,4,-1,6.7
2241336751,0.3,8,8,7.3
2241336754,2.4,1,0,0.3
2241336757,5.3,3,5,14.1
2241336763,7.5,6,4,4.5
2241336766,8.6,5,-4,9.9
2241336768,6.4,1,-3,15.0
2241336770,7.2,8,3,1.3
2241336776,1.5,3,7,1.3
2241336779,6.0,8,-4,8.4
2241336782,0.8,4,9,12.8
2241336788,0.9,1,7,3.3
2241336792,3.6,2,1,9.1
2241336794,8.0,5,1,19.4
2241336795,8.5,1,-5,11.6
2241336796,5.6,5,-3,9.5
2241336799,5.5,2,-4,12.1
2241336804,6.1,4,-4,13.3
2241336808,1.4,4,4,20.0
2241336812,10.4,7,9,2.2
2241336816,6.7,3,-2,7.2
2241336820,8.0,4,4,19.1
2241336825,1.9,4,5,8.1
2241336830,1.1,1,7,8.9
2241336835,3.3,5,7,15.6
2241336836,10.5,7,7,11.9
2241336841,8.7,8,-4,12.6
2241336847,7.8,4,4,16.8
2241336852,6.6,7,-4,12.5
2241336853,11.7,3,7,15.7
2241336858,2.4,4,9,0.9
2241336861,6.3,7,8,11.9
2241336867,4.5,3,3,8.5
2241336871,1.3,6,1,5.6
2241336873,7.8,2,3,10.3
2241336875,9.4,6,9,9.2
2241336881,10.0,7,4,18.4
2241336887,0.5,9,8,8.7
2241336892,8.1,7,0,8.5
2241336898,9.7,5,6,12.6
2241336903,5.0,1,-4,14.6
2241336905,3.0,7,1,6.5
2241336908,2.9,7,1,13.3
2241336910,5.4,4,5,10.0
2241336914,8.5,9,-2,13.8
2241336919,7.6,3,7,18.0
2241336924,0.8,6,6,1.8
2241336925,11.6,7,5,2.1
2241336926,9.9,9,1,3.9
2241336929,10.6,1,3,17.8
2241336930,8.4,9,6,16.5
2241336933,5.4,8,-3,9.6
2241336935,0.9,3,1,4.2
2241336938,7.2,3,7,5.4
2241336939,6.9,9,0,1.8
2241336940,5.0,7,-2,6.5
2241336943,9.4,9,1,8.1
2241336947,1.1,5,7,7.9
2241336950,11.8,9,2,12.6
2241336954,5.8,5,7,9.7
2241336959,9.6,7,0,19.5
2241336965,8.4,9,-3,12.3
2241336970,5.2,4,-5,10.4
2241336976,9.6,6,4,13.4
2241336981,1.3,2,0,18.7
2241336984,6.4,9,2,8.0
2241336986,3.8,8,6,7.0
2241336991,6.8,2,-1,11.5
2241336995,5.3,9,-1,11.1
2241336997,5.6,6,4,12.8
2241337001,10.5,6,-2,10.2
2241337004,4.4,4,0,12.2
2241337010,7.8,8,-3,14.1
2241337016,9.4,6,9,1.6
2241337021,1.3,7,6,12.1
2241337024,9.3,1,2,16.9
2241337025,10.4,5,3,0.9
2241337027,3.4,4,8,18.4
2241337028,10.6,4,-1,5.6
2241337032,9.1,9,8,13.2
2241337035,10.6,9,8,8.9
2241337041,3.5,9,3,2.5
2241337043,6.3,3,6,1.6
2241337047,11.9,2,7,2.3
2241337048,2.6,9,8,17.5
2241337054,2.3,1,9,5.0
2241337060,9.1,7,6,5.9
2241337062,11.4,6,1,10.4
2241337065,9.6,5,-5,6.0
2241337070,7.3,8,5,0.9
2241337071,4.0,3,9,7.6
2241337075,6.9,2,1,16.8
2241337079,10.3,4,4,7.4
2241337083,1.2,7,5,4.9
2241337089,11.3,8,9,5.4
2241337092,4.8,7,0,11.3
2241337096,7.3,6,-2,8.4
2241337098,9.2,2,-3,10.9
2241337099,8.4,2,8,14.3
2241337102,5.5,8,-3,12.0
2241337107,2.5,4,3,19.4
2241337113,0.7,2,4,19.8
2241337118,11.1,2,-3,12.2
2241337122,8.0,2,7,2.5
2241337123,8.0,1,9,13.7
2241337125,5.5,6,4,18.4
2241337130,11.3,4,2,7.6
2241337131,0.8,8,9,6.8
2241337134,9.0,6,8,15.1
2241337139,1.7,5,8,6.1
2241337145,9.5,2,7,4.3
2241337148,7.6,6,-3,8.7
2241337151,1.9,4,3,4.9
2241337154,8.0,7,-5,13.3
2241337155,7.4,6,4,0.3
2241337160,7.8,1,8,18.2
2241337164,8.9,7,4,1.7
2241337167,11.1,7,-3,5.7
2241337170,10.3,1,0,6.8
2241337175,6.9,9,5,4.0
2241337181,8.7,2,4,5.7
2241337186,9.7,5,9,14.5
2241337187,5.5,8,0,1.8
2241337188,6.7,2,6,12.1
2241337191,4.4,2,-5,8.8
2241337192,6.8,2,-5,9.3
2241337197,4.0,4,5,8.6
2241337201,6.7,4,1,16.0
2241337206,7.0,7,1,4.8
2241337208,5.0,3,-5,8.1
2241337210,1.3,6,6,9.8
2241337212,8.4,5,8,19.9
2241337217,8.2,2,-3,8.1
2241337220,10.1,2,1,4.0
2241337222,10.3,3,5,16.1
2241337224,7.2,8,4,17.4
2241337226,4.4,4,1,8.1
2241337227,5.0,8,-1,12.3
2241337229,8.0,9,5,16.1
2241337234,8.8,7,-2,14.4
2241337236,2.0,3,9,17.0
2241337242,4.6,9,6,3.2
2241337247,9.2,2,-2,10.1
2241337252,11.6,7,1,1.1
2241337253,8.1,8,1,0.7
2241337254,10.1,5,3,14.7
2241337255,4.7,5,7,3.4
2241337261,5.9,1,4,17.1
2241337266,2.3,1,0,3.7
2241337268,5.9,1,4,10.4
2241337274,10.4,3,-1,5.4
2241337277,5.5,6,0,7.2
2241337282,5.0,7,6,18.3
2241337287,6.3,2,4,11.5
2241337292,3.9,5,7,7.5
2241337294,5.9,8,3,8.3
2241337295,1.7,2,1,5.5
2241337300,0.9,5,9,5.8
2241337302,5.0,9,-5,14.5
2241337308,1.1,4,9,5.2
2241337313,8.4,2,1,19.7
2241337314,6.2,1,4,2.5
2241337320,10.1,9,-4,10.1
2241337322,4.9,3,-1,10.6
2241337324,4.4,5,-1,5.3
2241337326,2.4,5,8,2.6
2241337329,3.1,6,6,8.6
2241337331,10.7,3,7,19.4
2241337336,1.3,8,0,14.5
2241337338,2.5,2,0,3.7
2241337344,1.6,9,9,13.1
2241337348,2.5,1,7,19.1
2241337354,2.7,5,5,8.5
2241337358,1.4,4,2,9.2
2241337359,10.4,3,2,5.8
2241337361,7.5,5,-5,6.7
2241337367,10.2,6,5,9.3
2241337373,0.5,1,1,0.6
2241337375,6.8,4,-4,6.4
2241337380,11.0,7,9,7.3
2241337386,4.9,5,3,6.0
2241337391,2.9,3,2,1.0
2241337395,6.5,6,8,3.3
2241337397,6.8,3,8,2.7
2241337399,5.1,4,5,0.8
2241337400,3.8,2,7,10.8
2241337401,4.2,8,3,9.1
2241337402,3.6,5,4,6.4
2241337405,5.0,2,6,16.4
2241337407,3.1,3,5,0.5
2241337412,5.2,6,9,6.4
2241337414,3.5,9,2,16.1
2241337418,5.1,2,-3,13.4
2241337424,0.7,8,4,15.5
2241337430,4.1,6,-2,8.9
2241337432,11.4,7,8,11.2
2241337434,4.5,5,0,19.4
2241337435,6.0,3,5,9.4
2241337437,5.0,3,5,7.4
2241337441,7.8,2,9,4.2
2241337446,5.6,3,7,1.0
2241337448,2.4,3,8,10.8
2241337453,11.1,3,7,14.5
2241337457,1.5,4,6,13.7
2241337460,5.5,2,-2,11.5
2241337461,5.4,5,7,16.1
2241337464,1.8,5,3,6.6
2241337465,7.6,6,1,9.5
2241337467,5.2,5,8,2.2
2241337472,0.2,6,3,5.1
2241337475,3.1,5,3,18.4
2241337479,5.2,6,4,7.8
2241337482,8.1,9,6,2.4
2241337485,5.4,3,0,8.1
2241337487,3.5,6,3,8.9
2241337493,2.1,5,9,1.3
2241337497,6.5,8,-1,7.9
2241337502,6.0,9,8,6.5
2241337506,5.2,1,3,18.3
2241337510,8.2,5,0,19.0
2241337511,10.3,7,1,2.3
2241337516,11.6,4,-4,8.8
2241337519,7.5,4,7,11.5
2241337523,7.9,4,4,4.3
2241337527,4.9,7,7,19.8
2241337531,6.7,9,-3,11.5
2241337537,7.2,2,-4,6.2
2241337540,7.3,1,-2,7.4
2241337543,7.8,9,-5,13.2
2241337549,4.0,4,-5,12.0
2241337554,10.2,9,6,13.6
2241337557,10.5,2,3,3.9
2241337561,9.0,1,-2,8.5
2241337563,4.2,6,-5,7.6
2241337565,8.8,9,0,0.7
2241337567,4.3,8,-5,12.7
2241337571,6.5,9,1,1.9
2241337576,7.4,1,7,14.0
2241337582,11.0,7,7,9.7
2241337585,6.2,2,0,19.9
2241337587,11.8,7,7,0.8
2241337588,6.3,5,2,1.4
2241337594,9.2,2,4,1.5
2241337598,7.8,5,1,14.0
2241337604,4.5,9,9,7.6
2241337606,3.6,2,1,15.5
2241337607,4.1,9,2,5.1
2241337608,8.3,5,-2,7.0
2241337609,2.9,5,3,18.8
2241337612,10.3,9,9,2.7
2241337616,1.1,3,7,8.9
2241337622,9.6,8,-3,5.6
2241337628,3.4,8,9,1.2
2241337631,6.9,8,4,2.4
2241337633,2.6,3,2,3.5
2241337634,1.2,2,6,9.6
2241337638,10.4,2,8,5.5
2241337641,10.3,4,8,13.0
2241337644,1.5,2,7,11.9
2241337647,3.2,5,9,10.8
2241337650,5.3,8,-1,10.5
2241337654,11.4,3,8,16.6
2241337658,2.4,7,3,1.6
2241337663,3.9,9,8,4.6
2241337664,7.2,7,7,2.9
2241337670,10.5,5,8,13.6
2241337676,3.9,6,4,18.6
2241337682,9.9,1,3,6.4
2241337683,1.0,8,1,11.8
2241337687,6.5,1,-5,10.1
2241337693,1.7,3,2,5.7
2241337696,8.0,8,-5,6.1
2241337701,1.5,5,9,14.1
2241337705,10.8,4,0,2.5
2241337706,1.6,5,8,18.3
2241337709,5.9,7,-4,13.0
2241337715,8.5,5,8,4.1
2241337721,4.4,6,7,9.2
2241337724,0.3,6,0,2.4
2241337725,2.5,4,3,2.9
2241337729,5.9,1,7,15.6
2241337730,8.6,8,7,4.8
2241337736,9.2,7,2,4.2
2241337738,6.6,4,1,1.2
2241337740,2.9,3,4,15.0
2241337741,8.0,4,0,13.1
2241337746,1.4,6,2,12.1
2241337750,2.6,5,8,16.8
2241337755,6.9,9,9,3.7
2241337756,4.5,4,-2,10.1
2241337762,10.0,3,0,9.8
2241337767,7.1,5,3,4.8
2241337769,10.8,6,9,13.5
2241337775,2.3,7,1,2.1
2241337776,10.0,9,8,3.8
2241337777,5.5,5,4,8.1
